Designator,Mid X,Mid Y,Rotation,Layer
C1,118.44375,-66.38375,180.0,bottom
C2,118.19375,-61.13375,180.0,bottom
C3,113.7,-66.2,270.0,bottom
C4,112.15,-66.2,270.0,bottom
C5,122.7,-62.05,0.0,bottom
J1,120.0,-70.0,0.0,bottom
L1,127.3,-67.2,0.0,bottom
L2,127.3,-65.6,0.0,bottom
U1,117.94375,-63.88375,90.0,bottom
